Season,G#,Team,Opp,Spread,Over/Under,Result,vs. Line,OU Result
2015,9,HTX,@CIN,10.5,47.0,"W, 10-6",Won,Under
2015,10,HTX,NYJ,3.0,40.5,"W, 24-17",Won,Over
2015,11,HTX,NOR,-3.0,48.0,"W, 24-6",Won,Under
2015,12,HTX,@BUF,3.5,41.5,"L, 21-30",Lost,Over
2015,13,HTX,NWE,3.5,45.0,"L, 6-27",Lost,Under
2015,14,HTX,@IND,1.5,42.0,"W, 16-10",Won,Under
2015,15,HTX,@TEN,-3.5,40.0,"W, 34-6",Won,Push
2015,16,HTX,JAX,-6.5,45.5,"W, 30-6",Won,Under
2015,17,HTX,KAN,3.0,40.0,"L, 0-30",Lost,Under
2015,1,CLT,@BUF,-2.5,45.0,"L, 14-27",Lost,Under
2015,2,CLT,NYJ,-7.0,46.5,"L, 7-20",Lost,Under
2015,3,CLT,@TEN,-3.5,46.0,"W, 35-33",Lost,Over
2015,4,CLT,JAX,-9.5,48.0,"W, 16-13",Lost,Under
2015,5,CLT,@HOU,2.0,44.5,"W, 27-20",Won,Over
2015,6,CLT,NWE,9.5,54.5,"L, 27-34",Won,Over
2015,7,CLT,NOR,-4.0,52.0,"L, 21-27",Lost,Under
2015,8,CLT,@CAR,6.5,46.5,"L, 26-29",Won,Over
2015,9,CLT,DEN,5.5,45.5,"W, 27-24",Won,Over
2015,10,CLT,@ATL,4.5,47.5,"W, 24-21",Won,Under
2015,11,CLT,TAM,-3.0,46.0,"W, 25-12",Won,Under
2015,12,CLT,@PIT,7.5,49.0,"L, 10-45",Lost,Over
2015,13,CLT,@JAX,1.5,46.0,"L, 16-51",Lost,Over
2015,14,CLT,HOU,-1.5,42.0,"L, 10-16",Lost,Under
2015,15,CLT,@MIA,2.5,43.0,"W, 18-12",Won,Under
2015,16,CLT,TEN,-4.5,39.0,"W, 30-24",Won,Over
2015,1,JAX,CAR,3.0,40.5,"L, 9-20",Lost,Under
2015,2,JAX,MIA,6.0,41.5,"W, 23-20",Won,Over
2015,3,JAX,@NWE,13.5,49.0,"L, 17-51",Lost,Over
2015,4,JAX,@IND,9.5,48.0,"L, 13-16",Won,Under
2015,5,JAX,@TAM,2.5,41.5,"L, 31-38",Lost,Over
2015,6,JAX,HOU,-2.5,43.0,"L, 20-31",Lost,Over
2015,7,JAX,BUF,4.0,41.0,"W, 34-31",Won,Over
2015,8,JAX,@NYJ,8.0,42.0,"L, 23-28",Won,Over
2015,9,JAX,@BAL,5.0,47.5,"W, 22-20",Won,Under
2015,10,JAX,TEN,-2.5,43.0,"W, 19-13",Won,Under
2015,11,JAX,SDG,-4.5,46.5,"L, 25-31",Lost,Over
2015,12,JAX,@TEN,2.5,43.5,"L, 39-42",Lost,Over
2015,13,JAX,IND,-1.5,46.0,"W, 51-16",Won,Over
2015,14,JAX,ATL,-3.0,49.0,"L, 17-23",Lost,Under
2015,15,JAX,@NOR,3.0,51.5,"L, 27-38",Lost,Over
2015,16,JAX,@HOU,6.5,45.5,"L, 6-30",Lost,Under
2015,1,KAN,@HOU,1.0,41.0,"W, 27-20",Won,Over
2015,2,KAN,DEN,-3.0,42.0,"L, 24-31",Lost,Over
2015,3,KAN,@GNB,6.0,49.0,"L, 28-38",Lost,Over
2015,4,KAN,@CIN,3.5,45.0,"L, 21-36",Lost,Over
2015,5,KAN,CHI,-9.0,45.0,"L, 17-18",Lost,Under
2015,6,KAN,@MIN,3.5,43.0,"L, 10-16",Lost,Under
2015,7,KAN,PIT,-3.0,43.0,"W, 23-13",Won,Under
2015,8,KAN,DET,-3.5,45.0,"W, 45-10",Won,Over
2015,9,KAN,@DEN,4.5,42.0,"W, 29-13",Won,Push
2015,10,KAN,@SDG,-3.0,45.0,"W, 33-3",Won,Under
2015,11,KAN,BUF,-5.5,41.5,"W, 30-22",Won,Over
2015,12,KAN,@OAK,-3.0,44.5,"W, 34-20",Won,Over
2015,13,KAN,SDG,-10.5,44.0,"W, 10-3",Lost,Under
2015,14,KAN,@BAL,-6.5,41.0,"W, 34-14",Won,Over
2015,15,KAN,CLE,-10.5,42.5,"W, 17-13",Lost,Under
2015,16,KAN,OAK,-7.0,43.0,"W, 23-17",Lost,Under
2015,17,KAN,@HOU,-3.0,40.0,"W, 30-0",Won,Under
2015,18,KAN,@NWE,4.5,43.0,"L, 20-27",Lost,Over
2015,1,SDG,DET,-2.5,45.5,"W, 33-28",Won,Over
2015,2,SDG,@CIN,3.0,47.0,"L, 19-24",Lost,Under
2015,3,SDG,@MIN,1.0,44.5,"L, 14-31",Lost,Over
2015,4,SDG,CLE,-7.0,44.5,"W, 30-27",Lost,Over
2015,5,SDG,PIT,-3.5,46.0,"L, 20-24",Lost,Under
2015,6,SDG,@GNB,10.5,51.0,"L, 20-27",Won,Under
2015,7,SDG,OAK,-3.5,47.0,"L, 29-37",Lost,Over
2015,8,SDG,@BAL,3.5,51.0,"L, 26-29",Won,Over
2015,9,SDG,CHI,-4.5,49.5,"L, 19-22",Lost,Under
2015,10,SDG,KAN,3.0,45.0,"L, 3-33",Lost,Under
2015,11,SDG,@JAX,4.5,46.5,"W, 31-25",Won,Over
2015,12,SDG,DEN,3.5,43.5,"L, 3-17",Lost,Under
2015,13,SDG,@KAN,10.5,44.0,"L, 3-10",Won,Under
2015,14,SDG,MIA,-1.5,46.0,"W, 30-14",Won,Under
2015,15,SDG,@OAK,6.0,46.5,"L, 20-23",Won,Under
2015,16,SDG,@DEN,10.0,41.5,"L, 20-27",Won,Over
2015,1,RAM,SEA,4.0,40.5,"W, 34-31",Won,Over
2015,2,RAM,@WAS,-3.0,41.0,"L, 10-24",Lost,Under
2015,3,RAM,PIT,1.0,48.0,"L, 6-12",Lost,Under
2015,4,RAM,@ARI,7.0,44.0,"W, 24-22",Won,Over
2015,5,RAM,@GNB,9.0,45.5,"L, 10-24",Lost,Under
2015,6,RAM,CLE,-6.5,41.5,"W, 24-6",Won,Under
2015,7,RAM,SFO,-7.5,39.5,"W, 27-6",Won,Under
2015,8,RAM,@MIN,1.0,40.0,"L, 18-21",Lost,Under
2015,9,RAM,CHI,-6.5,42.5,"L, 13-37",Lost,Over
2015,10,RAM,@BAL,2.5,42.0,"L, 13-16",Lost,Under
2015,11,RAM,@CIN,8.5,42.0,"L, 7-31",Lost,Under
2015,12,RAM,ARI,4.5,43.0,"L, 3-27",Lost,Under
2015,13,RAM,DET,3.5,41.0,"W, 21-14",Won,Under
2015,14,RAM,TAM,-2.5,41.0,"W, 31-23",Won,Over
2015,15,RAM,@SEA,12.0,40.0,"W, 23-17",Won,Push
2015,16,RAM,@SFO,-3.5,37.5,"L, 16-19",Lost,Under
2015,1,RAI,CIN,3.0,43.0,"L, 13-33",Lost,Over
2015,2,RAI,BAL,6.0,43.0,"W, 37-33",Won,Over
2015,3,RAI,@CLE,3.5,42.5,"W, 27-20",Won,Over
2015,4,RAI,@CHI,-3.0,44.0,"L, 20-22",Lost,Under
2015,5,RAI,DEN,4.0,44.0,"L, 10-16",Lost,Under
2015,6,RAI,@SDG,3.5,47.0,"W, 37-29",Won,Over
2015,7,RAI,NYJ,3.0,44.0,"W, 34-20",Won,Over
2015,8,RAI,@PIT,4.5,48.5,"L, 35-38",Won,Over
2015,9,RAI,MIN,-3.0,44.0,"L, 14-30",Lost,Push
2015,10,RAI,@DET,-1.0,49.0,"L, 13-18",Lost,Under
2015,11,RAI,@TEN,-1.0,44.0,"W, 24-21",Won,Over
2015,12,RAI,KAN,3.0,44.5,"L, 20-34",Lost,Over
2015,13,RAI,@DEN,6.5,43.5,"W, 15-12",Won,Under
2015,14,RAI,GNB,3.0,47.0,"L, 20-30",Lost,Over
2015,15,RAI,SDG,-6.0,46.5,"W, 23-20",Lost,Under
2015,16,RAI,@KAN,7.0,43.0,"L, 17-23",Won,Under
2015,1,MIA,@WAS,-3.0,43.5,"W, 17-10",Won,Under
2015,2,MIA,@JAX,-6.0,41.5,"L, 20-23",Lost,Over
2015,3,MIA,BUF,-2.5,41.5,"L, 14-41",Lost,Over
2015,4,MIA,NYJ,1.5,42.0,"L, 14-27",Lost,Under
2015,5,MIA,@TEN,2.0,43.5,"W, 38-10",Won,Over
2015,6,MIA,HOU,-4.5,44.5,"W, 44-26",Won,Over
2015,7,MIA,@NWE,7.5,50.5,"L, 7-36",Lost,Under
2015,8,MIA,@BUF,3.0,44.0,"L, 17-33",Lost,Over
2015,9,MIA,@PHI,6.0,49.5,"W, 20-19",Won,Under
2015,10,MIA,DAL,1.5,46.0,"L, 14-24",Lost,Under
2015,11,MIA,@NYJ,4.0,42.5,"L, 20-38",Lost,Over
2015,12,MIA,BAL,-3.5,42.5,"W, 15-13",Lost,Under
2015,13,MIA,NYG,1.0,46.5,"L, 24-31",Lost,Over
2015,14,MIA,@SDG,1.5,46.0,"L, 14-30",Lost,Under
2015,15,MIA,IND,-2.5,43.0,"L, 12-18",Lost,Under
2015,16,MIA,NWE,9.0,46.5,"W, 20-10",Won,Under
2015,1,MIN,@SFO,-1.5,41.5,"L, 3-20",Lost,Under
2015,2,MIN,DET,-2.0,43.5,"W, 26-16",Won,Under
2015,3,MIN,SDG,-1.0,44.5,"W, 31-14",Won,Over
2015,4,MIN,@DEN,7.0,42.5,"L, 20-23",Won,Over
2015,5,MIN,KAN,-3.5,43.0,"W, 16-10",Won,Under
2015,6,MIN,@DET,-2.0,44.5,"W, 28-19",Won,Over
2015,7,MIN,@CHI,-1.0,43.0,"W, 23-20",Won,Push
2015,8,MIN,STL,-1.0,40.0,"W, 21-18",Won,Under
2015,9,MIN,@OAK,3.0,44.0,"W, 30-14",Won,Push
2015,10,MIN,GNB,-1.0,44.0,"L, 13-30",Lost,Under
2015,11,MIN,@ATL,2.5,45.5,"W, 20-10",Won,Under
2015,12,MIN,SEA,1.5,42.0,"L, 7-38",Lost,Over
2015,13,MIN,@ARI,8.5,46.5,"L, 20-23",Won,Under
2015,14,MIN,CHI,-5.5,43.0,"W, 38-17",Won,Over
2015,15,MIN,NYG,-7.0,44.5,"W, 49-17",Won,Over
2015,16,MIN,@GNB,3.0,45.5,"W, 20-13",Won,Under
2015,17,MIN,SEA,4.5,40.0,"L, 9-10",Won,Under
2015,1,NWE,PIT,-7.0,52.0,"W, 28-21",Push,Under
2015,2,NWE,@BUF,-1.0,44.0,"W, 40-32",Won,Over
2015,3,NWE,JAX,-13.5,49.0,"W, 51-17",Won,Over
2015,4,NWE,@DAL,-9.0,49.5,"W, 30-6",Won,Under
2015,5,NWE,@IND,-9.5,54.5,"W, 34-27",Lost,Over
2015,6,NWE,NYJ,-7.5,47.5,"W, 30-23",Lost,Over
2015,7,NWE,MIA,-7.5,50.5,"W, 36-7",Won,Under
2015,8,NWE,WAS,-14.0,52.0,"W, 27-10",Won,Under
2015,9,NWE,@NYG,-7.5,54.0,"W, 27-26",Lost,Under
2015,10,NWE,BUF,-7.0,48.0,"W, 20-13",Push,Under
2015,11,NWE,@DEN,-2.5,43.5,"L, 24-30",Lost,Over
2015,12,NWE,PHI,-8.0,49.0,"L, 28-35",Lost,Over
2015,13,NWE,@HOU,-3.5,45.0,"W, 27-6",Won,Under
2015,14,NWE,TEN,-14.0,46.5,"W, 33-16",Won,Over
2015,15,NWE,@NYJ,-3.0,45.0,"L, 20-26",Lost,Over
2015,16,NWE,@MIA,-9.0,46.5,"L, 10-20",Lost,Under
2015,17,NWE,KAN,-4.5,43.0,"W, 27-20",Won,Over
2015,18,NWE,@DEN,-3.0,44.5,"L, 18-20",Lost,Under
2015,1,NOR,@ARI,2.0,48.5,"L, 19-31",Lost,Over
2015,2,NOR,TAM,-10.0,47.5,"L, 19-26",Lost,Under
2015,3,NOR,@CAR,9.5,43.5,"L, 22-27",Won,Over
2015,4,NOR,DAL,-3.0,48.0,"W, 26-20",Won,Under
2015,5,NOR,@PHI,6.0,49.5,"L, 17-39",Lost,Over
2015,6,NOR,ATL,3.0,51.0,"W, 31-21",Won,Over
2015,7,NOR,@IND,4.0,52.0,"W, 27-21",Won,Under
2015,8,NOR,NYG,-3.0,49.5,"W, 52-49",Push,Over
2015,9,NOR,TEN,-7.5,48.0,"L, 28-34",Lost,Over
2015,10,NOR,@WAS,-1.0,50.0,"L, 14-47",Lost,Over
2015,11,NOR,@HOU,3.0,48.0,"L, 6-24",Lost,Under
2015,12,NOR,CAR,6.5,50.0,"L, 38-41",Won,Over
2015,13,NOR,@TAM,4.5,50.5,"W, 24-17",Won,Under
2015,14,NOR,DET,-2.5,51.5,"L, 27-35",Lost,Over
2015,15,NOR,JAX,-3.0,51.5,"W, 38-27",Won,Over
2015,16,NOR,@ATL,5.5,52.5,"W, 20-17",Won,Under
2015,1,NYG,@DAL,6.0,51.5,"L, 26-27",Won,Over
2015,2,NYG,ATL,-2.5,51.0,"L, 20-24",Lost,Under
2015,3,NYG,WAS,-3.5,44.0,"W, 32-21",Won,Over
2015,4,NYG,@BUF,5.5,45.5,"W, 24-10",Won,Under
2015,5,NYG,SFO,-6.5,43.0,"W, 30-27",Lost,Over
2015,6,NYG,@PHI,5.0,49.5,"L, 7-27",Lost,Under
2015,7,NYG,DAL,-3.0,45.0,"W, 27-20",Won,Over
2015,8,NYG,@NOR,3.0,49.5,"L, 49-52",Push,Over
2015,9,NYG,@TAM,-1.0,49.5,"W, 32-18",Won,Over
2015,10,NYG,NWE,7.5,54.0,"L, 26-27",Won,Under
2015,11,NYG,@WAS,-2.5,47.0,"L, 14-20",Lost,Under
2015,12,NYG,NYJ,2.5,46.5,"L, 20-23",Lost,Under
2015,13,NYG,@MIA,-1.0,46.5,"W, 31-24",Won,Over
2015,14,NYG,CAR,4.0,48.0,"L, 35-38",Won,Over
2015,15,NYG,@MIN,7.0,44.5,"L, 17-49",Lost,Over
2015,16,NYG,PHI,-5.0,51.0,"L, 30-35",Lost,Over
2015,1,NYJ,CLE,-3.5,39.5,"W, 31-10",Won,Over
2015,2,NYJ,@IND,7.0,46.5,"W, 20-7",Won,Under
2015,3,NYJ,PHI,-1.5,45.5,"L, 17-24",Lost,Under
2015,4,NYJ,@MIA,-1.5,42.0,"W, 27-14",Won,Under
2015,5,NYJ,WAS,-7.0,40.5,"W, 34-20",Won,Over
2015,6,NYJ,@NWE,7.5,47.5,"L, 23-30",Won,Over
2015,7,NYJ,@OAK,-3.0,44.0,"L, 20-34",Lost,Over
2015,8,NYJ,JAX,-8.0,42.0,"W, 28-23",Lost,Over
2015,9,NYJ,BUF,-2.5,42.5,"L, 17-22",Lost,Under
2015,10,NYJ,@HOU,-3.0,40.5,"L, 17-24",Lost,Over
2015,11,NYJ,MIA,-4.0,42.5,"W, 38-20",Won,Over
2015,12,NYJ,@NYG,-2.5,46.5,"W, 23-20",Won,Under
2015,13,NYJ,TEN,-7.0,43.0,"W, 30-8",Won,Under
2015,14,NYJ,@DAL,-3.0,41.5,"W, 19-16",Push,Under
2015,15,NYJ,NWE,3.0,45.0,"W, 26-20",Won,Over
2015,16,NYJ,@BUF,-3.0,42.0,"L, 17-22",Lost,Under
2015,1,PHI,@ATL,-2.5,54.5,"L, 24-26",Lost,Under
2015,2,PHI,DAL,-5.0,55.0,"L, 10-20",Lost,Under
2015,3,PHI,@NYJ,1.5,45.5,"W, 24-17",Won,Under
2015,4,PHI,@WAS,-3.0,44.0,"L, 20-23",Lost,Under
2015,5,PHI,NOR,-6.0,49.5,"W, 39-17",Won,Over
2015,6,PHI,NYG,-5.0,49.5,"W, 27-7",Won,Under
2015,7,PHI,@CAR,3.0,45.0,"L, 16-27",Lost,Under
2015,8,PHI,@DAL,-3.0,43.5,"W, 33-27",Won,Over
2015,9,PHI,MIA,-6.0,49.5,"L, 19-20",Lost,Under
2015,10,PHI,TAM,-6.0,44.5,"L, 17-45",Lost,Over
2015,11,PHI,@DET,2.0,46.0,"L, 14-45",Lost,Over
2015,12,PHI,@NWE,8.0,49.0,"W, 35-28",Won,Over
2015,13,PHI,BUF,-1.0,47.0,"W, 23-20",Won,Under
2015,14,PHI,ARI,3.5,51.5,"L, 17-40",Lost,Over
2015,15,PHI,WAS,-3.0,48.0,"L, 24-38",Lost,Over
2015,16,PHI,@NYG,5.0,51.0,"W, 35-30",Won,Over
2015,1,PIT,@NWE,7.0,52.0,"L, 21-28",Push,Under
2015,2,PIT,SFO,-6.5,45.5,"W, 43-18",Won,Over
2015,3,PIT,@STL,-1.0,48.0,"W, 12-6",Won,Under
2015,4,PIT,BAL,2.5,43.5,"L, 20-23",Lost,Under
2015,5,PIT,@SDG,3.5,46.0,"W, 24-20",Won,Under
2015,6,PIT,ARI,3.5,45.0,"W, 25-13",Won,Under
2015,7,PIT,@KAN,3.0,43.0,"L, 13-23",Lost,Under
2015,8,PIT,CIN,-1.0,48.5,"L, 10-16",Lost,Under
2015,9,PIT,OAK,-4.5,48.5,"W, 38-35",Lost,Over
2015,10,PIT,CLE,-6.0,41.5,"W, 30-9",Won,Under
2015,11,PIT,@SEA,3.5,45.5,"L, 30-39",Lost,Over
2015,12,PIT,IND,-7.5,49.0,"W, 45-10",Won,Over
2015,13,PIT,@CIN,2.5,50.0,"W, 33-20",Won,Over
2015,14,PIT,DEN,-6.0,45.0,"W, 34-27",Won,Over
2015,15,PIT,@BAL,-10.0,47.0,"L, 17-20",Lost,Under
2015,16,PIT,@CLE,-11.0,46.5,"W, 28-12",Won,Under
2015,17,PIT,@CIN,-3.0,45.0,"W, 18-16",Lost,Under
2015,18,PIT,@DEN,7.5,41.0,"L, 16-23",Won,Under
2015,1,SEA,@STL,-4.0,40.5,"L, 31-34",Lost,Over
2015,2,SEA,@GNB,3.0,49.0,"L, 17-27",Lost,Under
2015,3,SEA,CHI,-14.5,43.5,"W, 26-0",Won,Under
2015,4,SEA,DET,-9.5,43.0,"W, 13-10",Lost,Under
2015,5,SEA,@CIN,3.0,43.5,"L, 24-27",Push,Over
2015,6,SEA,CAR,-7.0,40.5,"L, 23-27",Lost,Over
2015,7,SEA,@SFO,-6.5,42.0,"W, 20-3",Won,Under
2015,8,SEA,@DAL,-4.5,41.0,"W, 13-12",Lost,Under
2015,9,SEA,ARI,-3.0,44.5,"L, 32-39",Lost,Over
2015,10,SEA,SFO,-13.5,40.0,"W, 29-13",Won,Over
2015,11,SEA,PIT,-3.5,45.5,"W, 39-30",Won,Over
2015,12,SEA,@MIN,-1.5,42.0,"W, 38-7",Won,Over
2015,13,SEA,@BAL,-11.0,41.0,"W, 35-6",Won,Push
2015,14,SEA,CLE,-14.0,43.0,"W, 30-13",Won,Push
2015,15,SEA,STL,-12.0,40.0,"L, 17-23",Lost,Push
2015,16,SEA,@ARI,6.5,47.0,"W, 36-6",Won,Under
2015,17,SEA,@MIN,-4.5,40.0,"W, 10-9",Lost,Under
2015,18,SEA,@CAR,2.5,44.0,"L, 24-31",Lost,Over
2015,1,SFO,MIN,1.5,41.5,"W, 20-3",Won,Under
